stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover
300210,森远股份,2023.0,C35,专用设备制造业,1,辽宁省,8.67,-2580202.74,10320810.96,98.0,,1.0,20.8,-0.106734,0.576455,12.0,0,1,1,1,1,1,31389.8,10.354238278359825,6574.78,78.93,1.2,82.62,25496.0,13069.0,105912.0,67632.0,1289.07
300217,东方电热,2023.0,C38,电气机械和器材制造业,1,江苏省,5.01,-20135937.17,80543748.68,323.0,3755159.48,1.0,22.71,0.088806,0.461549,12.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300218,安利股份,2023.0,C29,橡胶和塑料制品业,0,安徽省,6.31,-18926094.19,75704376.76,536.0,5502524.28,1.0,21.51,0.03071,0.358688,12.0,1,1,1,1,0,0,48227.5,10.783684676762045,8643.57,535.34,6.19,85.38,67093.0,30526.0,242322.0,142638.0,3597.57
300221,银禧科技,2023.0,C29,橡胶和塑料制品业,0,广东省,4.83,-11402069.16,45608276.64,9.0,1935020.17,1.0,21.34,0.014899,0.279866,12.0,0,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300222,科大智能,2023.0,C34,通用设备制造业,1,上海市,8.37,-35549671.19,142198684.76,984.0,,1.0,22.42,-0.031367,0.693821,12.0,1,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34
300226,上海钢联,2023.0,L72,商务服务业,0,,0.3832,-16324542.11,65298168.44,9.0,,1.0,23.6,0.023709,0.758109,12.0,0,1,1,1,0,0,,,,,,,,,,,
300228,富瑞特装,2023.0,C35,专用设备制造业,1,江苏省,4.09,-13340071.56,53360286.24,331.0,250000.0,1.0,22.17,0.042734,0.524924,12.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300234,开尔新材,2023.0,C30,非金属矿物制品业,0,浙江省,4.29,-3541615.89,14166463.56,96.0,2310000.0,1.0,21.1,0.050459,0.224086,12.0,1,1,1,1,0,0,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300240,飞力达,2023.0,G58,多式联运和运输代理业,0,江苏省,0.79,-4317568.01,17270272.04,18.0,,1.0,22.07,0.007313,0.546992,12.0,0,1,1,1,0,0,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300243,瑞丰高材,2023.0,C26,化学原料和化学制品制造业,1,山东省,5.67,-6916697.74,27666790.96,60.0,1072255.15,1.0,21.5,0.039231,0.475155,12.0,0,1,1,1,1,1,94206.4,11.453243398808617,12581.74,322.7,2.56,90.33,96906.0,55318.0,424640.0,273523.0,4554.67
300246,宝莱特,2023.0,C35,专用设备制造业,1,,7.82,-12934732.94,51738931.76,384.0,,1.0,21.65,-0.024052,0.451963,12.0,1,1,1,1,1,1,,,,,,,,,,,
300249,依米康,2023.0,I65,软件和信息技术服务业,0,,6.55,-6028986.47,24115945.88,200.0,,1.0,21.21,-0.149815,0.743177,12.0,1,1,1,1,0,0,,,,,,,,,,,
300258,精锻科技,2023.0,C36,汽车制造业,1,江苏省,5.15,-12783492.47,51133969.88,234.0,,1.0,22.56,0.037743,0.399568,12.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300260,新莱应材,2023.0,C34,通用设备制造业,1,,4.07,-14158346.35,56633385.4,266.0,,1.0,22.19,0.054172,0.589127,12.0,1,1,1,1,1,1,,,,,,,,,,,
300263,隆华科技,2023.0,C34,通用设备制造业,1,河南省,4.73,-15386615.9,61546463.6,522.0,13012582.92,1.0,22.57,0.022497,0.480739,12.0,0,1,1,1,1,1,60627.7,11.012507163330557,11052.54,470.1,4.25,84.17,30637.0,17531.0,176579.0,109957.0,1362.63
300266,兴源环境,2023.0,N77,生态保护和环境治理业,0,,6.23,-6378298.74,25513194.96,500.0,2972287.0,1.0,23.05,-0.101505,0.7840141999999997,12.0,0,1,1,1,0,0,,,,,,,,,,,
300267,尔康制药,2023.0,C27,医药制造业,1,湖南省,3.22,-8628819.6,34515278.4,201.0,,1.0,22.42,-0.040491,0.122111,12.0,0,1,1,1,1,1,50667.5,10.833039958393469,9581.12,314.12,3.28,83.4,35007.0,20133.0,109198.0,74940.0,3989.77
300286,安科瑞,2023.0,C40,仪器仪表制造业,1,上海市,11.4,-13466742.83,53866971.32,402.0,,1.0,21.27,0.115969,0.245922,11.0,1,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34
300288,朗玛信息,2023.0,I63,电信、广播电视和卫星传输服务,0,,7.37,-5629252.59,22517010.36,160.0,3252398.78,1.0,21.36,0.041598,0.130291,11.0,0,1,1,1,0,0,,,,,,,,,,,
300293,蓝英装备,2023.0,C35,专用设备制造业,1,,5.69,-3374462.55,13497850.2,300.0,850000.0,1.0,21.46,-0.009998,0.563289,11.0,1,1,1,1,1,1,,,,,,,,,,,
300294,博雅生物,2023.0,C27,医药制造业,1,江西省,3.89,-10979194.14,43916776.56,200.0,3643300.08,1.0,22.78,0.031696,0.064897,11.0,0,1,1,1,1,1,32677.1,10.39442980574629,7492.88,244.15,3.26,80.94,20186.0,10375.0,92239.0,60120.0,1584.87
300298,三诺生物,2023.0,C35,专用设备制造业,1,,8.78,-35112043.75,140448175.0,399.0,4412920.0,1.0,22.5,0.033043,0.414419,11.0,1,1,1,1,1,1,,,,,,,,,,,
300305,裕兴股份,2023.0,C29,橡胶和塑料制品业,0,江苏省,3.49,-8711345.78,34845383.12,78.0,396106.08,1.0,21.96,0.002516,0.434815,11.0,0,1,1,1,0,0,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300306,远方信息,2023.0,C40,仪器仪表制造业,1,浙江省,23.75,-13667341.31,54669365.24,211.0,,1.0,21.26,0.056385,0.100291,11.0,1,1,1,1,1,1,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300307,慈星股份,2023.0,C35,专用设备制造业,1,浙江省,3.85,-9163546.44,36654185.76,390.0,,1.0,22.29,0.022851,0.391374,11.0,1,1,1,1,1,1,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300314,戴维医疗,2023.0,C35,专用设备制造业,1,浙江省,7.77,-5746370.4,22985481.6,233.0,,1.0,21.04,0.107425,0.153274,11.0,1,1,1,1,1,1,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300316,晶盛机电,2023.0,C35,专用设备制造业,1,浙江省,6.37,-143738776.95,574955107.8,907.0,,1.0,24.33,0.144342,0.561191,11.0,0,1,1,1,1,1,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300317,珈伟新能,2023.0,C38,电气机械和器材制造业,1,,2.07,-3593737.4,14374949.6,155.0,,1.0,21.8,0.011952,0.367004,11.0,0,1,1,1,1,1,,,,,,,,,,,
300322,硕贝德,2023.0,C39,计算机、通信和其他电子设备制造业,1,广东省,9.39,-23924886.51,95699546.04,225.0,,1.0,21.78,-0.075737,0.62071,11.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300323,华灿光电,2023.0,C39,计算机、通信和其他电子设备制造业,1,湖北省,9.6,-30319717.81,121278871.24,939.0,24640531.3,1.0,23.15,-0.074368,0.337729,11.0,0,1,1,1,1,1,56794.3,10.947191247560957,9299.07,397.84,4.28,84.28,59068.0,29025.0,213714.0,135211.0,4771.17
300327,中颖电子,2023.0,C39,计算机、通信和其他电子设备制造业,1,上海市,24.47,-44467940.65,177871762.6,127.0,13546000.0,1.0,21.5,0.06091,0.186634,11.0,0,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34
300328,宜安科技,2023.0,C33,金属制品业,0,广东省,6.08,-11986649.24,47946596.96,296.0,4444350.0,1.0,21.76,-0.003719,0.564089,11.0,0,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300333,兆日科技,2023.0,I65,软件和信息技术服务业,0,,37.28,-4272771.62,17091086.48,69.0,,1.0,20.31,-0.087511,0.0522156,11.0,1,1,1,1,0,0,,,,,,,,,,,
300335,迪森股份,2023.0,D44,电力、热力生产和供应业,0,,2.82,-5556993.6,22227974.4,430.0,,1.0,21.78,0.030349,0.290978,11.0,1,1,1,1,0,0,,,,,,,,,,,
300348,长亮科技,2023.0,I65,软件和信息技术服务业,0,广东省,6.91,-17778296.25,71113185.0,9.0,3300300.0,1.0,21.64,0.012819,0.368891,11.0,0,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300351,永贵电器,2023.0,C39,计算机、通信和其他电子设备制造业,1,浙江省,8.71,-16517805.97,66071223.88,640.0,,1.0,21.89,0.030237,0.261698,11.0,0,1,1,1,1,1,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300354,东华测试,2023.0,C40,仪器仪表制造业,1,江苏省,10.86,-5434996.86,21739987.44,25.0,,1.0,20.42,0.119343,0.093944,11.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300363,博腾股份,2023.0,C27,医药制造业,1,重庆市,12.33,-62885446.0,251541784.0,24.0,,1.0,22.96,0.018704,0.34997,9.0,1,1,1,1,1,1,30614.3,10.329222499041803,5304.56,102.54,1.93,81.54,30517.0,13600.0,92060.0,54136.0,718.49
300365,恒华科技,2023.0,I65,软件和信息技术服务业,0,北京市,10.33,-10977782.52,43911130.08,121.0,,1.0,21.64,0.008345,0.176327,9.0,0,1,1,1,0,0,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300371,汇中股份,2023.0,C40,仪器仪表制造业,1,,6.96,-4686567.86,18746271.44,121.0,,1.0,20.93,0.086134,0.106786,9.0,0,1,1,1,1,1,,,,,,,,,,,
300374,中铁装配,2023.0,C30,非金属矿物制品业,0,北京市,3.1,-2693930.37,10775721.48,127.0,,1.0,21.91,-0.0497,0.736541,8.0,0,1,1,1,0,0,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300375,鹏翎股份,2023.0,C29,橡胶和塑料制品业,0,,6.33,-14403871.99,57615487.96,109.0,,1.0,21.92,0.008566,0.337607,9.0,0,1,1,1,0,0,,,,,,,,,,,
300394,天孚通信,2023.0,C39,计算机、通信和其他电子设备制造业,1,江苏省,7.39,-19278068.99,77112275.96,100.0,,1.0,22.08,0.187234,0.137245,8.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300398,飞凯材料,2023.0,C26,化学原料和化学制品制造业,1,上海市,6.94,-24186638.68,96746554.72,699.0,6481497.7,1.0,22.59,0.020941,0.391001,9.0,0,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34
300402,宝色股份,2023.0,C35,专用设备制造业,1,江苏省,4.19,-10726537.76,42906151.04,58.0,2365238.0,1.0,21.67,0.024769,0.452939,9.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300406,九强生物,2023.0,C27,医药制造业,1,,9.35,-20994136.12,83976544.48,209.0,3843342.31,1.0,22.37,0.100868,0.280964,9.0,0,1,1,1,1,1,,,,,,,,,,,
300408,三环集团,2023.0,C39,计算机、通信和其他电子设备制造业,1,广东省,9.53,-81014714.96,324058859.84,338.0,,1.0,23.81,0.072532,0.164378,9.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300414,中光防雷,2023.0,C39,计算机、通信和其他电子设备制造业,1,四川省,8.27,-4877270.98,19509083.92,158.0,2133000.0,1.0,20.88,0.018129,0.166931,8.0,1,1,1,1,1,1,61353.4,11.024405868326342,12732.79,244.12,1.92,87.01,53454.0,33339.0,180303.0,113073.0,1942.15
300417,南华仪器,2023.0,C40,仪器仪表制造业,1,,7.07,-601951.96,2407807.84,104.0,1450500.0,1.0,19.98,-0.008734,0.0522156,8.0,0,1,1,1,1,1,,,,,,,,,,,
300420,五洋自控,2023.0,C34,通用设备制造业,1,,6.62,-11303398.71,45213594.84,300.0,,1.0,21.99,0.01212,0.279829,8.0,0,1,1,1,1,1,,,,,,,,,,,
300423,昇辉科技,2023.0,C38,电气机械和器材制造业,1,,3.71,-6590256.72,26361026.88,417.0,,1.0,21.91,-0.20303252,0.552864,8.0,0,1,1,1,1,1,,,,,,,,,,,
300433,蓝思科技,2023.0,C39,计算机、通信和其他电子设备制造业,1,湖南省,4.25,-279804030.69,1119216122.76,2231.0,,1.0,25.07,0.039265,0.399486,8.0,1,1,1,1,1,1,50667.5,10.833039958393469,9581.12,314.12,3.28,83.4,35007.0,20133.0,109198.0,74940.0,3989.77
300435,中泰股份,2023.0,D45,燃气生产和供应业,0,浙江省,2.1,-8783365.8,35133463.2,70.0,,1.0,22.41,0.064477,0.411235,8.0,0,1,1,1,0,0,85619.6,11.357669507882372,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71
300441,鲍斯股份,2023.0,C34,通用设备制造业,1,,4.6,-14859510.43,59438041.72,833.0,,1.0,22.04,0.092222,0.369405,8.0,1,1,1,1,1,1,,,,,,,,,,,
300458,全志科技,2023.0,C39,计算机、通信和其他电子设备制造业,1,广东省,29.14,-53288310.88,213153243.52,386.0,,1.0,21.99,0.006501,0.161199,8.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300463,迈克生物,2023.0,C27,医药制造业,1,,14.3,-55345599.57,221382398.28,614.0,2747028.54,1.0,22.82,0.037526,0.185705,8.0,0,1,1,1,1,1,,,,,,,,,,,
300471,厚普股份,2023.0,C35,专用设备制造业,1,四川省,4.33,-5920274.89,23681099.56,538.0,439500.0,1.0,21.6,-0.023587,0.463968,8.0,1,1,1,1,1,1,61353.4,11.024405868326342,12732.79,244.12,1.92,87.01,53454.0,33339.0,180303.0,113073.0,1942.15
300473,德尔股份,2023.0,C36,汽车制造业,1,,5.32,-13190107.55,52760430.2,416.0,3760132.86,1.0,22.15,0.002189,0.621742,8.0,0,1,1,1,1,1,,,,,,,,,,,
300480,光力科技,2023.0,C40,仪器仪表制造业,1,,16.02,-11125774.67,44503098.68,262.0,,1.0,21.46,0.033257,0.299774,8.0,0,1,1,1,1,1,,,,,,,,,,,
300490,华自科技,2023.0,C38,电气机械和器材制造业,1,湖南省,7.27,-26572405.05,106289620.2,400.0,5294100.0,1.0,22.67,-0.028132,0.596423,8.0,0,1,1,1,1,1,50667.5,10.833039958393469,9581.12,314.12,3.28,83.4,35007.0,20133.0,109198.0,74940.0,3989.77
300500,启迪设计,2023.0,M74,专业技术服务业,0,,5.76,-13301951.7,53207806.8,277.0,,1.0,21.95,-0.097779,0.635051,7.0,0,1,1,1,0,0,,,,,,,,,,,
300509,新美星,2023.0,C34,通用设备制造业,1,,5.63,-5852820.6,23411282.4,796.0,,1.0,21.46,0.012475,0.672782,7.0,0,1,1,1,1,1,,,,,,,,,,,
300522,世名科技,2023.0,C26,化学原料和化学制品制造业,1,江苏省,9.13,-5212036.44,20848145.76,190.0,1486999.92,1.0,20.81,0.016034,0.252525,7.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300523,辰安科技,2023.0,I65,软件和信息技术服务业,0,北京市,7.73,-19202282.34,76809129.36,360.0,,1.0,22.17,0.025833,0.576484,7.0,0,1,1,1,0,0,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300529,健帆生物,2023.0,C35,专用设备制造业,1,,12.76,-18174729.4,72698917.6,307.0,9835084.68,1.0,22.44,0.0768,0.431228,7.0,1,1,1,1,1,1,,,,,,,,,,,
300537,广信材料,2023.0,C26,化学原料和化学制品制造业,1,,5.72,-2472908.91,9891635.64,87.0,,1.0,20.96,0.00698,0.381877,7.0,1,1,1,1,1,1,,,,,,,,,,,
300543,朗科智能,2023.0,C39,计算机、通信和其他电子设备制造业,1,,7.02,-13359165.92,53436663.68,255.0,,1.0,21.44,0.018388,0.463377,7.0,1,1,1,1,1,1,,,,,,,,,,,
300546,雄帝科技,2023.0,C39,计算机、通信和其他电子设备制造业,1,广东省,24.07,-11783622.5,47134490.0,266.0,,1.0,20.96,-0.018504,0.165751,7.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300549,优德精密,2023.0,C35,专用设备制造业,1,江苏省,5.47,-1540790.37,6163161.48,91.0,1138500.0,1.0,20.35,0.02527,0.199261,7.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300551,古鳌科技,2023.0,C34,通用设备制造业,1,,10.04,-7587868.66,30351474.64,539.0,734000.0,1.0,21.14,-0.05109,0.352899,7.0,0,1,1,1,1,1,,,,,,,,,,,
300552,万集科技,2023.0,C39,计算机、通信和其他电子设备制造业,1,北京市,42.09,-47301044.42,189204177.68,1199.0,2275448.36,1.0,21.91,-0.11767,0.289778,7.0,1,1,1,1,1,1,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300554,三超新材,2023.0,C30,非金属矿物制品业,0,江苏省,7.63,-6058977.27,24235909.08,92.0,,1.0,20.89,0.019976,0.314535,6.0,1,1,1,1,0,0,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300562,乐心医疗,2023.0,C35,专用设备制造业,1,广东省,12.25,-4040783.93,16163135.72,646.0,,1.0,21.17,0.020043,0.342015,7.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300563,神宇股份,2023.0,C39,计算机、通信和其他电子设备制造业,1,江苏省,2.66,-2927104.78,11708419.12,115.0,1296150.0,1.0,20.97,0.039281,0.181075,7.0,0,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300566,激智科技,2023.0,C39,计算机、通信和其他电子设备制造业,1,,6.82,-22331715.89,89326863.56,171.0,,1.0,22.1,0.034423,0.529469,7.0,1,1,1,1,1,1,,,,,,,,,,,
300571,平治信息,2023.0,C39,计算机、通信和其他电子设备制造业,1,,2.94,-7048196.22,28192784.88,193.0,,1.0,21.97,-0.011836,0.547635,7.0,1,1,1,1,1,1,,,,,,,,,,,
300572,安车检测,2023.0,C40,仪器仪表制造业,1,,10.58,-7414756.78,29659027.12,92.0,1300000.0,1.0,21.78,-0.024109,0.26101,7.0,1,1,1,1,1,1,,,,,,,,,,,
300575,中旗股份,2023.0,C26,化学原料和化学制品制造业,1,江苏省,2.85,-9859402.83,39437611.32,142.0,,1.0,22.07,0.049862,0.412105,7.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300579,数字认证,2023.0,I65,软件和信息技术服务业,0,北京市,23.35,-21279920.67,85119682.68,40.0,,1.0,21.14,-0.031439,0.394895,7.0,0,1,1,1,0,0,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300582,英飞特,2023.0,C39,计算机、通信和其他电子设备制造业,1,,6.39,-16127152.4,64508609.6,284.0,3243592.52,1.0,22.06,-0.045381,0.615202,7.0,0,1,1,1,1,1,,,,,,,,,,,
300583,赛托生物,2023.0,C27,医药制造业,1,,4.3,-3607500.0,14430000.0,98.0,,1.0,21.9,0.014983,0.362564,6.0,0,1,1,1,1,1,,,,,,,,,,,
300587,天铁科技,2023.0,C29,橡胶和塑料制品业,0,,5.07,-10877276.83,43509107.32,231.0,4234087.47,1.0,22.39,-0.127716,0.540665,6.0,0,1,1,1,0,0,,,,,,,,,,,
300592,华凯易佰,2023.0,F52,零售业,0,,1.0,-9451233.77,37804935.08,35.0,,1.0,21.9,0.107051,0.34463,6.0,1,1,1,1,0,0,,,,,,,,,,,
300601,康泰生物,2023.0,C27,医药制造业,1,广东省,15.59,-67943828.8,271775315.2,80.0,642219.6,1.0,23.44,0.057095,0.367487,6.0,0,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300602,飞荣达,2023.0,C39,计算机、通信和其他电子设备制造业,1,,5.32,-35697995.57,142791982.28,698.0,,1.0,22.72,0.010661,0.48412,6.0,0,1,1,1,1,1,,,,,,,,,,,
300604,长川科技,2023.0,C35,专用设备制造业,1,,44.38,-125604517.44,502418069.76,800.0,,1.0,22.5,0.010278,0.41197,6.0,1,1,1,1,1,1,,,,,,,,,,,
300607,拓斯达,2023.0,C34,通用设备制造业,1,广东省,3.03,-20321558.27,81286233.08,590.0,,1.0,22.68,0.014943,0.645418,6.0,1,1,1,1,1,1,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300610,晨化股份,2023.0,C26,化学原料和化学制品制造业,1,江苏省,4.21,-2792873.92,11171495.68,80.0,,1.0,21.11,0.039577,0.236292,6.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300613,富瀚微,2023.0,I65,软件和信息技术服务业,0,上海市,18.37,-42260617.01,169042468.04,136.0,,1.0,22.03,0.068628,0.242875,6.0,1,1,1,1,0,0,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34
300619,金银河,2023.0,C35,专用设备制造业,1,,4.9,-12568146.54,50272586.16,341.0,2936396.11,1.0,22.25,0.01812,0.626841,6.0,1,1,1,1,1,1,,,,,,,,,,,
300626,华瑞股份,2023.0,C38,电气机械和器材制造业,1,,4.54,-4344482.86,17377931.44,131.0,90500.0,1.0,20.68,-0.094891,0.455122,6.0,0,1,1,1,1,1,,,,,,,,,,,
300627,华测导航,2023.0,C39,计算机、通信和其他电子设备制造业,1,,17.25,-64558848.24,258235392.96,400.0,,1.0,22.21,0.100565,0.310162,6.0,0,1,1,1,1,1,,,,,,,,,,,
300631,久吾高科,2023.0,C35,专用设备制造业,1,江苏省,6.37,-6421234.18,25684936.72,228.0,,1.0,21.36,0.023954,0.355442,6.0,1,1,1,1,1,1,130924.3,11.782374572560931,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0
300633,开立医疗,2023.0,C35,专用设备制造业,1,,18.12,-32544643.49,130178573.96,925.0,,1.0,22.05,0.120495,0.165843,6.0,0,1,1,1,1,1,,,,,,,,,,,
300641,正丹股份,2023.0,C26,化学原料和化学制品制造业,1,,3.35,-2934246.86,11736987.44,45.0,,1.0,21.52,0.004473,0.305559,6.0,1,1,1,1,1,1,,,,,,,,,,,
300645,正元智慧,2023.0,I65,软件和信息技术服务业,0,,14.87,-25072143.24,100288572.96,96.0,,1.0,21.76,0.022912,0.515353,6.0,1,1,1,1,0,0,,,,,,,,,,,
300648,星云股份,2023.0,C35,专用设备制造业,1,,20.86,-31246307.2,124985228.8,688.0,,1.0,21.62,-0.079224,0.648331,6.0,0,1,1,1,1,1,,,,,,,,,,,
300650,太龙股份,2023.0,F51,批发业,0,,1.3,-4028715.94,16114863.76,409.0,400000.0,1.0,21.45,0.022534,0.409718,6.0,0,1,1,1,0,0,,,,,,,,,,,
300651,金陵体育,2023.0,C24,文教、工美、体育和娱乐用品制造业,1,,4.57,-3085537.76,12342151.04,127.0,,1.0,20.99,0.047777,0.366911,6.0,0,1,1,1,1,1,,,,,,,,,,,
300653,正海生物,2023.0,C35,专用设备制造业,1,山东省,10.65,-6039367.11,24157468.44,70.0,,1.0,20.78,0.181204,0.100358,6.0,1,1,1,1,1,1,94206.4,11.453243398808617,12581.74,322.7,2.56,90.33,96906.0,55318.0,424640.0,273523.0,4554.67
300656,民德电子,2023.0,C39,计算机、通信和其他电子设备制造业,1,,6.63,-3705066.48,14820265.92,84.0,61300.0,1.0,21.29,0.008304,0.329832,6.0,1,1,1,1,1,1,,,,,,,,,,,
300657,弘信电子,2023.0,C39,计算机、通信和其他电子设备制造业,1,,3.11,-20553921.43,82215685.72,1.0,,1.0,22.46,-0.086735,0.728125,6.0,1,1,1,1,1,1,,,,,,,,,,,
300660,江苏雷利,2023.0,C38,电气机械和器材制造业,1,,4.77,-20556357.95,82225431.8,1303.0,,1.0,22.47,0.062765,0.333802,6.0,0,1,1,1,1,1,,,,,,,,,,,
300671,富满微,2023.0,I65,软件和信息技术服务业,0,广东省,25.94,-21807175.77,87228703.08,176.0,7504304.64,1.0,21.79,-0.117151,0.375222,6.0,1,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78
300674,宇信科技,2023.0,I65,软件和信息技术服务业,0,北京市,10.92,-76184601.5,304738406.0,46.0,,1.0,22.44,0.059314,0.256766,5.0,1,1,1,1,0,0,47353.7,10.765400237060808,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94
300676,华大基因,2023.0,M74,专业技术服务业,0,,14.12,-59239274.67,236957098.68,672.0,,1.0,23.33,0.006882,0.265113,6.0,0,1,1,1,0,0,,,,,,,,,,,
300679,电连技术,2023.0,C39,计算机、通信和其他电子设备制造业,1,,9.47,-42558132.94,170232531.76,479.0,3736119.27,1.0,22.56,0.058548,0.256762,6.0,0,1,1,1,1,1,,,,,,,,,,,
